node1,node2,rel
27182,659,0
27183,323,0
27183,423,0
27183,626,0
27184,1482,0
27184,2323,0
27185,1057,0
27185,1899,0
27185,2249,0
27186,831,0
27186,1882,0
27186,2435,0
27187,2437,0
27188,1168,0
27189,582,0
27189,696,0
27190,606,0
27190,2326,0
27191,977,0
27192,597,0
27192,1673,0
27193,1646,0
27194,2150,0
27195,654,0
27195,886,0
27196,1070,0
27196,2377,0
27197,406,0
27197,1057,0
27197,2090,0
27197,2257,0
27198,1095,0
27198,1871,0
27199,2396,0
27200,2326,0
27201,1048,0
27201,2162,0
27201,2208,0
27202,1814,0
27202,1826,0
27203,1107,0
27204,672,0
27204,673,0
27204,1594,0
27205,654,0
27205,655,0
27205,1901,0
27206,322,0
27206,363,0
27207,1152,0
27208,674,0
27208,1912,0
27209,619,0
27209,1042,0
27210,443,0
27210,1378,0
27211,393,0
27211,634,0
27211,1826,0
27211,2208,0
27212,1187,0
27212,2019,0
27213,379,0
27214,2090,0
27214,2257,0
27215,582,0
27215,1152,0
27216,1632,0
27217,1695,0
27218,1070,0
27218,2315,0
27219,1187,0
27220,452,0
27221,957,0
27221,958,0
27222,1367,0
27223,641,0
27223,1168,0
27224,2090,0
27224,2257,0
27225,269,0
27225,633,0
27225,1031,0
27226,225,0
27226,720,0
27227,319,0
27228,401,0
27228,1020,0
27228,1750,0
27229,535,0
27230,375,0
27231,1307,0
27232,1431,0
27233,1619,0
27234,90,0
27234,460,0
27235,394,0
27235,869,0
27235,1127,0
27235,2129,0
27236,1840,0
27237,373,0
27238,897,0
27239,1736,0
27240,1269,0
27241,1780,0
27242,504,0
27243,979,0
27244,548,0
27245,956,0
27245,1148,0
27246,1485,0
27247,34,0
27247,132,0
27248,2220,0
27249,867,0
27249,931,0
27249,1000,0
27250,352,0
27250,353,0
27251,717,0
27251,1106,0
27252,93,0
27253,892,0
27253,1294,0
27254,983,0
27255,1695,0
27256,671,0
27256,1168,0
27257,63,0
27257,559,0
27257,1197,0
27258,1004,0
27258,1689,0
27259,917,0
27259,1733,0
27260,1147,0
27261,1024,0
27262,503,0
27263,1007,0
27263,1659,0
27263,1940,0
27264,976,0
27264,1140,0
27265,616,0
27265,2013,0
27265,2037,0
27266,717,0
27266,719,0
27267,1199,0
27268,1981,0
27269,686,0
27270,1988,0
27271,1147,0
27271,1149,0
27271,1180,0
27271,1310,0
27271,1628,0
27272,2449,0
27273,1118,0
27273,1185,0
27274,261,0
27275,2265,0
27276,224,0
27276,390,0
27277,256,0
27278,290,0
27278,1147,0
27279,2356,0
27280,1278,0
27281,286,0
27282,1158,0
27283,1801,0
27283,2265,0
27284,1957,0
27285,1736,0
27286,1198,0
27286,1774,0
27287,144,0
27288,295,0
27288,717,0
27288,933,0
27288,1177,0
27289,5,0
27289,757,0
27289,1494,0
27290,90,0
27291,1000,0
27292,1312,0
27293,136,0
27293,256,0
27294,1067,0
27294,1946,0
27295,1774,0
27296,8,0
27297,1347,0
27297,1348,0
27298,256,0
27299,2447,0
27300,459,0
27300,957,0
27301,943,0
27301,1992,0
27302,914,0
27302,2155,0
27303,697,0
27304,199,0
27305,1106,0
27306,89,0
27307,927,0
27308,228,0
27308,281,0
27308,325,0
27308,326,0
27309,992,0
27309,1140,0
27310,165,0
27311,1929,0
27312,256,0
27313,319,0
27313,991,0
27313,1169,0
27313,2158,0
27314,990,0
27315,319,0
27315,1025,0
27315,1780,0
27316,125,0
27316,476,0
27316,1750,0
27317,337,0
27317,1608,0
27318,914,0
27318,2155,0
27319,319,0
27320,2245,0
27321,199,0
27322,290,0
27323,345,0
27324,504,0
27325,124,0
27326,88,0
27326,1314,0
27327,1028,0
27327,1203,0
27328,256,0
27329,199,0
27330,1000,0
27331,1775,0
27332,1147,0
27332,1628,0
27333,1494,0
27334,1161,0
27335,108,0
27336,345,0
27336,679,0
27337,238,0
27338,195,0
27339,368,0
27340,968,0
27340,970,0
27340,2214,0
27341,1694,0
27342,966,0
27343,710,0
27344,267,0
27345,1206,0
27345,1741,0
27346,1648,0
27347,288,0
27347,412,0
27347,415,0
27348,972,0
27348,2001,0
27349,1774,0
27350,968,0
27351,72,0
27352,309,0
27353,522,0
27353,1145,0
27354,408,0
27354,2014,0
27354,2047,0
27355,1214,0
27355,1690,0
27355,1691,0
27356,286,0
27356,1123,0
27357,290,0
27358,1781,0
27359,991,0
27359,2342,0
27359,2454,0
27360,290,0
27360,1989,0
27361,1700,0
27361,2345,0
27362,955,0
27363,344,0
27364,1670,0
27365,1214,0
27365,1690,0
27366,1799,0
27367,376,0
27367,411,0
27368,899,0
27368,901,0
27369,2050,0
27370,940,0
27370,1500,0
27371,1212,0
27372,199,0
27373,576,0
27373,718,0
27373,1845,0
27374,319,0
27374,1780,0
27375,278,0
27376,1185,0
27377,286,0
27377,451,0
27377,1023,0
27378,1120,0
27379,513,0
27379,1269,0
27380,287,0
27380,968,0
27380,970,0
27380,1459,0
27381,105,0
27381,554,0
27381,1988,0
27381,2237,0
27381,2338,0
27381,2420,0
27382,59,0
27383,949,0
27383,2351,0
27384,1269,0
27385,946,0
27385,1022,0
27386,101,0
27387,951,0
27387,1998,0
27388,1189,0
27389,1781,0
27389,1987,0
27390,968,0
27391,286,0
27391,1782,0
27392,22,0
27393,749,0
27394,2415,0
27395,2274,0
27396,2274,0
27397,510,0
27398,749,0
27399,2274,0
27400,2276,0
27401,2115,0
27402,936,0
27403,749,0
27403,911,0
27403,913,0
27404,283,0
27405,2378,0
27406,379,0
27407,229,0
27407,319,0
27407,320,0
27408,1211,0
27409,290,0
27410,322,0
27411,1305,0
27412,985,0
27412,2154,0
27413,981,0
27413,1147,0
27414,275,0
27415,628,0
27416,700,0
27416,2082,0
27416,2083,0
27417,340,0
27417,341,0
27417,465,0
27418,128,0
27418,434,0
27418,461,0
27418,462,0
27418,957,0
27418,1191,0
27419,427,0
27419,1495,0
27420,288,0
27420,1724,0
27421,1463,0
27421,2158,0
27422,2048,0
27423,1200,0
27424,1158,0
27424,2239,0
27425,552,0
27425,1313,0
27425,1314,0
27425,1315,0
27426,879,0
27426,880,0
27426,1956,0
27427,400,0
27427,1895,0
27427,2317,0
27428,1179,0
27428,1666,0
27429,351,0
27430,307,0
27431,319,0
27431,1329,0
27432,664,0
27432,1084,0
27432,1925,0
27433,369,0
27433,370,0
27434,717,0
27434,719,0
27434,1017,0
27434,1638,0
27435,271,0
27435,379,0
27435,380,0
27435,682,0
27436,622,0
27436,640,0
27436,1155,0
27437,1550,0
27437,2047,0
27438,239,0
27438,1107,0
27439,1162,0
27440,688,0
27440,2308,0
27441,910,0
27441,976,0
27441,1840,0
27442,2046,0
27443,1318,0
27443,1668,0
27444,1526,0
27445,388,0
27445,2175,0
27445,2215,0
27446,697,0
27447,67,0
27447,69,0
27447,632,0
27448,207,0
27448,1134,0
27449,1273,0
27449,1274,0
27450,296,0
27450,297,0
27451,268,0
27451,384,0
27452,31,0
27453,10,0
27454,453,0
27454,530,0
27454,531,0
27455,1149,0
27455,1651,0
27455,2075,0
27456,592,0
27456,2403,0
27457,1017,0
27457,1638,0
27457,1931,0
27458,340,0
27458,341,0
27459,1284,0
27460,369,0
27460,370,0
27461,441,0
27462,1502,0
27463,1844,0
27464,376,0
27465,105,0
27465,319,0
27465,1823,0
27465,2190,0
27466,292,0
27466,383,0
27466,437,0
27466,678,0
27467,2007,0
27468,388,0
27469,427,0
27470,465,0
27471,1434,0
27471,2151,0
27472,1548,0
27473,718,0
27473,748,0
27474,672,0
27475,1532,0
27476,2419,0
27477,564,0
27478,251,0
27478,535,0
27478,931,0
27478,932,0
27478,1287,0
27479,2175,0
27480,1948,0
27480,2151,0
27481,1098,0
27482,622,0
27483,253,0
27484,1103,0
27485,1478,0
27486,1478,0
27487,245,0
27487,535,0
27487,1020,0
27487,1287,0
27488,1021,0
27488,1120,0
27489,1511,0
27490,427,0
27491,80,0
27491,329,0
27492,952,0
27492,1123,0
27493,316,0
27493,342,0
27493,343,0
27494,231,0
27495,1474,0
27495,1895,0
27496,674,0
27496,1912,0
27497,238,0
27497,1142,0
27498,1514,0
27499,881,0
27500,686,0
27500,1061,0
27500,2000,0
27501,31,0
27501,1784,0
27502,374,0
27502,736,0
27502,889,0
27502,890,0
27502,1990,0
27503,318,0
27503,441,0
27503,1572,0
27504,564,0
27505,1151,0
27506,701,0
27507,1818,0
27508,1910,0
27509,1949,0
27510,1814,0
27511,288,0
27512,1270,0
27513,732,0
27514,716,0
27515,1898,0
27516,852,0
27516,1727,0
27516,2058,0
27517,2383,0
27518,804,0
27519,127,0
27519,476,0
27519,532,0
27519,818,0
27519,948,0
27520,2067,0
27520,2321,0
27521,586,0
27521,643,0
27522,690,0
27523,177,0
27523,674,0
27523,992,0
27523,1140,0
27524,354,0
27524,2159,0
27525,1882,0
27526,606,0
27526,1277,0
27527,853,0
27527,1890,0
27528,525,0
27528,1922,0
27529,369,0
27529,370,0
27530,423,0
27531,589,0
27531,643,0
27531,1520,0
27532,997,0
27533,1076,0
27534,1021,0
27535,2026,0
27535,2397,0
27536,1063,0
27536,1898,0
27537,643,0
27538,1882,0
27539,414,0
27539,1898,0
27540,2431,0
27541,1882,0
27541,2320,0
27541,2439,0
27542,626,0
27542,1605,0
27542,2332,0
27543,902,0
27543,2067,0
27544,584,0
27545,525,0
27545,845,0
27546,1168,0
27547,1534,0
27548,241,0
27548,1309,0
27548,1712,0
27548,2159,0
27548,2262,0
27549,2159,0
27549,2199,0
27550,1076,0
27550,2221,0
27551,1083,0
27551,2462,0
27552,1154,0
27553,354,0
27553,1109,0
27554,1053,0
27555,1686,0
27556,1966,0
27557,2423,0
27558,1363,0
27558,2025,0
27558,2086,0
27559,2025,0
27559,2086,0
27560,2423,0
27560,2431,0
27561,192,0
27561,193,0
27562,2089,0
27563,1076,0
27564,1168,0
27565,443,0
27566,1363,0
27566,2025,0
27566,2026,0
27566,2397,0
27567,1053,0
27568,1281,0
27569,426,0
27570,1088,0
27571,612,0
27572,535,0
27572,1287,0
27573,1539,0
27574,1048,0
27574,2162,0
27574,2208,0
27575,616,0
27575,1179,0
27576,853,0
27577,1831,0
27578,589,0
27578,2320,0
27579,2221,0
27580,1063,0
27580,1899,0
27581,1734,0
27581,2431,0
27582,2067,0
27583,589,0
27583,643,0
27584,1053,0
27585,819,0
27585,1168,0
27585,1433,0
27586,393,0
27586,811,0
27587,536,0
27588,264,0
27588,1053,0
27588,1054,0
27589,561,0
27589,619,0
27590,612,0
27590,1417,0
27591,369,0
27591,1661,0
27592,354,0
27592,2159,0
27593,525,0
27594,853,0
27594,854,0
27594,1890,0
27595,414,0
27595,2089,0
27596,354,0
27596,2316,0
27597,1602,0
27597,2226,0
27598,1063,0
27598,1899,0
27599,1057,0
27600,1092,0
27601,264,0
27601,331,0
27601,716,0
27602,690,0
27602,693,0
27603,354,0
27604,352,0
27605,264,0
27605,331,0
27606,1470,0
27607,1063,0
27608,1083,0
27608,2163,0
27609,221,0
27609,943,0
27610,586,0
27611,1172,0
27612,1068,0
27612,1712,0
27612,2462,0
27613,2362,0
27614,483,0
27614,490,0
27615,2316,0
27616,612,0
27616,863,0
27616,1281,0
27616,1727,0
27617,943,0
27617,1076,0
27618,1667,0
27619,1686,0
27619,1890,0
27620,256,0
27621,589,0
27622,354,0
27623,286,0
27624,2221,0
27625,852,0
27625,853,0
27625,1125,0
27626,1053,0
27627,852,0
27627,853,0
27627,1890,0
27628,1661,0
27629,1054,0
27629,1539,0
27630,845,0
27631,2347,0
27632,607,0
27633,643,0
27633,852,0
27634,2161,0
27635,1097,0
27636,852,0
27636,853,0
27636,854,0
27637,1470,0
27637,2335,0
27638,367,0
27639,125,0
27639,579,0
27640,907,0
27641,1499,0
27642,227,0
27642,415,0
27643,1627,0
27644,947,0
27645,388,0
27645,2215,0
27646,307,0
27646,1815,0
27647,307,0
27648,18,0
27648,550,0
27648,2152,0
27649,317,0
27649,1306,0
27649,1724,0
27650,235,0
27651,1879,0
27651,1902,0
27652,452,0
27652,900,0
27653,286,0
27653,379,0
27653,561,0
27653,1734,0
27653,1933,0
27654,643,0
27654,819,0
27655,220,0
27655,582,0
27655,1075,0
27655,1152,0
27655,2381,0
27656,1549,0
27656,1872,0
27657,2422,0
27658,936,0
27659,612,0
27659,643,0
27659,1734,0
27659,1880,0
27660,426,0
27660,1053,0
27660,1172,0
27660,1880,0
27660,1882,0
27661,621,0
27662,592,0
27662,2162,0
27662,2403,0
27663,1911,0
27664,2211,0
27665,448,0
27666,859,0
27667,806,0
27667,807,0
27667,1277,0
27668,859,0
27669,805,0
27669,850,0
27670,782,0
27670,1963,0
27671,1966,0
27672,204,0
27672,1759,0
27673,779,0
27674,1966,0
27675,855,0
27676,1714,0
27677,795,0
27677,1397,0
27678,819,0
27679,2349,0
27680,833,0
27681,1965,0
27682,802,0
27682,812,0
27682,1402,0
27683,1453,0
27684,807,0
27684,811,0
27685,804,0
27686,770,0
27687,1771,0
27688,813,0
27688,835,0
27689,856,0
27690,790,0
27690,1377,0
27691,525,0
27692,804,0
27693,1422,0
27694,581,0
27694,782,0
27694,1386,0
27695,2206,0
27696,786,0
27697,86,0
27697,809,0
27698,2137,0
27699,1748,0
27700,1130,0
27701,517,0
27701,827,0
27701,856,0
27701,1441,0
27702,1973,0
27702,2242,0
27703,843,0
27703,1379,0
27704,768,0
27704,776,0
27705,1420,0
27706,204,0
27707,1407,0
27708,784,0
27709,1454,0
27710,817,0
27711,1762,0
27711,2224,0
27712,1974,0
27713,1407,0
27714,2433,0
27715,1959,0
27716,1396,0
27717,774,0
27717,2059,0
27717,2348,0
27718,1443,0
27719,1420,0
27720,815,0
27720,1400,0
27720,1419,0
27721,50,0
27721,483,0
27722,1972,0
27723,1130,0
27724,1411,0
27725,1715,0
27726,768,0
27726,1432,0
27726,1972,0
27727,800,0
27728,204,0
27729,517,0
27730,813,0
27731,841,0
27732,1408,0
27732,2072,0
27733,2142,0
27734,1408,0
27735,483,0
27735,809,0
27736,1379,0
27737,817,0
27738,204,0
27739,1437,0
27739,2141,0
27740,850,0
27740,2196,0
27741,804,0
27742,2240,0
27743,786,0
27744,544,0
27744,843,0
27745,856,0
27746,1439,0
27747,474,0
27747,1958,0
27748,1974,0
27749,1443,0
27750,1454,0
27750,1613,0
27751,810,0
27751,1442,0
27751,1607,0
27752,1966,0
27753,410,0
27753,476,0
27754,1410,0
27755,790,0
27756,1396,0
27757,1443,0
27757,1607,0
27758,1299,0
27759,776,0
27760,814,0
27760,815,0
27760,1419,0
27761,1611,0
27762,2240,0
27763,830,0
27764,789,0
27764,790,0
27764,791,0
27765,1399,0
27765,1759,0
27765,1903,0
27765,2432,0
27766,782,0
27767,1756,0
27768,809,0
27768,841,0
27768,2060,0
27769,838,0
27769,1607,0
27770,1432,0
27771,1568,0
27772,245,0
27772,1135,0
27773,401,0
27773,540,0
27774,2213,0
27775,520,0
27776,37,0
27776,438,0
27777,306,0
27777,750,0
27778,2052,0
27779,1981,0
27779,2054,0
27779,2278,0
27780,32,0
27781,5,0
27781,2239,0
27782,37,0
27783,344,0
27783,1193,0
27784,37,0
27784,438,0
27785,90,0
27785,1002,0
27786,2269,0
27787,750,0
27788,16,0
27789,1774,0
27790,35,0
27791,1349,0
27791,1821,0
27792,1561,0
27793,90,0
27794,45,0
27794,159,0
27794,181,0
27795,486,0
27796,28,0
27797,81,0
27797,82,0
27798,484,0
27799,109,0
27800,147,0
27801,1,0
27802,40,0
27803,1863,0
27804,1553,0
27805,1568,0
27805,2099,0
27806,2303,0
27807,1553,0
27808,325,0
27808,477,0
27808,1150,0
27809,27,0
27810,1564,0
27811,95,0
27812,28,0
27813,39,0
27814,210,0
27814,1222,0
27815,101,0
27815,102,0
27815,1810,0
27816,32,0
27817,2394,0
27818,14,0
27819,49,0
27819,1561,0
27820,968,0
27820,996,0
27821,79,0
27822,196,0
27823,482,0
27823,491,0
27824,110,0
27825,95,0
27826,471,0
27827,27,0
27828,1344,0
27828,1874,0
27829,1232,0
27829,1233,0
27830,95,0
27831,88,0
27832,502,0
27833,1947,0
27834,66,0
27835,68,0
27835,2181,0
27836,62,0
27836,498,0
27837,76,0
27838,19,0
27839,1678,0
27839,1985,0
27839,2353,0
27840,329,0
27840,463,0
27840,1009,0
27841,487,0
27842,1306,0
27843,185,0
27844,154,0
27844,1741,0
27845,203,0
27846,28,0
27847,13,0
27848,1553,0
27849,522,0
27850,10,0
27850,12,0
27851,749,0
27852,37,0
27853,103,0
27854,45,0
27855,547,0
27856,199,0
27857,37,0
27857,113,0
27858,93,0
27858,2054,0
27859,214,0
27860,154,0
27861,1681,0
27861,1682,0
27862,40,0
27863,1486,0
27863,1797,0
27864,552,0
27865,88,0
27865,129,0
27866,1008,0
27867,1241,0
27868,321,0
27868,1347,0
27868,1348,0
27869,21,0
27870,979,0
27870,1234,0
27871,90,0
27872,1795,0
27873,26,0
27874,1028,0
27874,2303,0
27875,18,0
27876,2381,0
27877,1062,0
27878,1079,0
27878,1591,0
27879,1579,0
27879,1784,0
27879,1946,0
27880,330,0
27880,2156,0
27881,685,0
27882,1066,0
27882,2339,0
27883,1448,0
27884,1802,0
27885,2226,0
27886,2466,0
27887,1413,0
27888,1934,0
27889,1448,0
27889,1450,0
27889,1711,0
27890,804,0
27891,1612,0
27892,1414,0
27893,2063,0
27894,1415,0
27895,219,0
27895,1706,0
27896,2056,0
27897,1407,0
27898,775,0
27898,1555,0
27899,1972,0
27900,833,0
27901,490,0
27901,1614,0
27902,2140,0
27902,2188,0
27903,1471,0
27904,770,0
27904,2060,0
27905,844,0
27906,1755,0
27907,2466,0
27908,1284,0
27908,1285,0
27909,1326,0
27910,1755,0
27911,1615,0
27912,2136,0
27913,822,0
27913,825,0
27913,828,0
27914,846,0
27915,1265,0
27916,2126,0
27917,1447,0
27918,1615,0
27919,1611,0
27920,1555,0
27921,2134,0
27921,2136,0
27921,2206,0
27922,1854,0
27923,507,0
27924,1391,0
27924,1405,0
27925,822,0
27926,1326,0
27926,2125,0
27927,853,0
27928,2350,0
27929,507,0
27930,2072,0
27931,2201,0
27932,2128,0
27933,976,0
27934,2423,0
27935,1427,0
27936,2466,0
27937,1979,0
27938,788,0
27939,2463,0
27940,822,0
27940,825,0
27941,2466,0
27942,1555,0
27942,2062,0
27943,778,0
27943,2241,0
27944,2124,0
27945,804,0
27946,2350,0
27947,2350,0
27948,2,0
27949,290,0
27950,418,0
27951,1164,0
27952,928,0
27952,929,0
27952,1083,0
27952,1084,0
27953,562,0
27953,931,0
27953,1188,0
27954,1168,0
27955,1214,0
27955,1511,0
27955,1832,0
27956,1594,0
27957,622,0
27957,1476,0
27958,1079,0
27958,1591,0
27959,1672,0
27960,2339,0
27961,694,0
27962,428,0
27963,2452,0
27964,2021,0
27965,698,0
27965,2145,0
27966,976,0
27966,2324,0
27967,379,0
27968,3,0
27968,1459,0
27968,2427,0
27969,2075,0
27970,2446,0
27971,373,0
27972,934,0
27972,935,0
27972,1857,0
27973,739,0
27974,891,0
27974,1504,0
27974,1638,0
27975,330,0
27975,1272,0
27976,1901,0
27977,2044,0
27978,2090,0
27978,2257,0
27979,743,0
27979,1149,0
27980,1171,0
27981,959,0
27981,1248,0
27981,2310,0
27982,934,0
27982,1065,0
27982,1857,0
27983,1103,0
27984,2236,0
27985,1907,0
27985,2331,0
27986,1900,0
27987,1721,0
27988,624,0
27988,1893,0
27988,1923,0
27988,2079,0
27988,2081,0
27989,427,0
27990,1901,0
27991,404,0
27992,603,0
27992,688,0
27992,1848,0
27993,1030,0
27994,96,0
27994,2216,0
27995,1812,0
27996,1491,0
27997,1106,0
27998,1956,0
27999,1636,0
28000,340,0
28000,341,0
28000,1093,0
28001,1466,0
28002,2106,0
28003,288,0
28004,1520,0
28005,286,0
28006,391,0
28007,561,0
28007,2449,0
28008,622,0
28009,2077,0
28010,1514,0
28011,1930,0
28012,2434,0
28013,2410,0
28014,907,0
28015,637,0
28016,2425,0
28017,234,0
28017,2438,0
28018,2075,0
28019,372,0
28020,592,0
28020,643,0
28021,1168,0
28021,2382,0
28022,1099,0
28022,1542,0
28022,1543,0
28023,414,0
28023,662,0
28024,304,0
28024,450,0
28024,1033,0
28024,1101,0
28025,1055,0
28025,1894,0
28026,369,0
28026,370,0
28027,1092,0
28028,1289,0
28028,2387,0
28029,936,0
28030,368,0
28031,393,0
28032,1883,0
28033,599,0
28034,427,0
28035,1152,0
28036,2109,0
28037,617,0
28038,1263,0
28039,1164,0
28039,1597,0
28040,1043,0
28041,2053,0
28042,337,0
28042,1608,0
28042,1846,0
28043,1938,0
28043,1939,0
28044,2258,0
28045,900,0
28046,690,0
28047,1883,0
28048,592,0
28048,1037,0
28048,2403,0
28049,610,0
28049,682,0
28050,2148,0
28051,133,0
28052,1768,0
28052,2377,0
28053,1474,0
28054,265,0
28054,936,0
28055,561,0
28055,619,0
28056,1035,0
28057,319,0
28057,450,0
28057,1672,0
28058,331,0
28058,466,0
28058,1081,0
28059,1093,0
28060,1901,0
28061,943,0
28061,2205,0
28062,654,0
28062,672,0
28062,1513,0
28062,2323,0
28063,2368,0
28064,671,0
28065,654,0
28065,670,0
28065,1048,0
28066,673,0
28066,1594,0
28067,1093,0
28068,2258,0
28069,123,0
28069,305,0
28069,1096,0
28069,2451,0
28070,319,0
28070,450,0
28070,884,0
28070,1169,0
28071,1787,0
28072,535,0
28073,561,0
28074,345,0
28074,1040,0
28074,1124,0
28075,235,0
28076,2442,0
28077,715,0
28078,2410,0
28079,352,0
28079,1934,0
28079,2319,0
28080,1929,0
28081,362,0
28081,363,0
28081,1068,0
28082,379,0
28082,2044,0
28083,597,0
28083,1062,0
28084,673,0
28084,2446,0
28085,1189,0
28086,602,0
28086,2079,0
28087,1043,0
28087,1484,0
28087,2452,0
28088,1070,0
28088,1207,0
28088,2002,0
28089,1480,0
28090,678,0
28090,679,0
28090,680,0
28091,321,0
28092,2011,0
28093,2375,0
28094,653,0
28094,1138,0
28095,671,0
28096,379,0
28097,1826,0
28098,2382,0
28099,427,0
28099,837,0
28100,369,0
28100,370,0
28101,292,0
28102,333,0
28102,334,0
28102,636,0
28102,1066,0
28102,1491,0
28102,2339,0
28103,1044,0
28104,246,0
28104,248,0
28105,1881,0
28106,2053,0
28107,1057,0
28108,678,0
28108,679,0
28108,680,0
28108,1060,0
28109,722,0
28109,1916,0
28110,384,0
28111,711,0
28112,383,0
28112,384,0
28112,1520,0
28113,640,0
28114,577,0
28114,578,0
28115,1867,0
28116,286,0
28116,1163,0
28117,1826,0
28117,1925,0
28118,369,0
28118,370,0
28118,2079,0
28119,378,0
28120,1308,0
28120,1503,0
28121,379,0
28121,670,0
28121,976,0
28122,606,0
28122,979,0
28123,369,0
28123,370,0
28123,720,0
28124,722,0
28124,1460,0
28124,1917,0
28125,1595,0
28126,598,0
28127,671,0
28128,943,0
28128,2090,0
28129,1644,0
28129,1645,0
28130,2462,0
28131,232,0
28132,1636,0
28132,2008,0
28133,671,0
28134,627,0
28135,691,0
28135,1065,0
28136,954,0
28137,345,0
28138,469,0
28138,1051,0
28139,1092,0
28140,443,0
28140,1121,0
28141,678,0
28141,1060,0
28142,1503,0
28143,2331,0
28144,443,0
28144,561,0
28144,2116,0
28145,1886,0
28146,1214,0
28146,1787,0
28147,671,0
28148,599,0
28149,321,0
28150,688,0
28150,1848,0
28151,681,0
28151,1877,0
28152,281,0
28152,1166,0
28153,369,0
28153,370,0
28153,973,0
28154,2203,0
28155,2221,0
28156,1522,0
28157,370,0
28158,1928,0
28159,2431,0
28160,1081,0
28161,853,0
28161,2424,0
28162,1933,0
28163,1890,0
28164,716,0
28164,2321,0
28165,2313,0
28166,1734,0
28166,2431,0
28166,2462,0
28167,612,0
28167,643,0
28168,1539,0
28169,1053,0
28169,2321,0
28170,369,0
28170,370,0
28170,1080,0
28171,1068,0
28171,1882,0
28172,716,0
28172,2067,0
28172,2321,0
28173,1470,0
28174,1109,0
28175,852,0
28175,853,0
28175,2424,0
28176,226,0
28177,1882,0
28177,2435,0
28178,426,0
28178,791,0
28178,2435,0
28179,612,0
28179,1281,0
28180,600,0
28180,1880,0
28180,2424,0
28181,1880,0
28182,2313,0
28183,1154,0
28184,600,0
28185,589,0
28185,1076,0
28186,716,0
28187,852,0
28188,561,0
28188,605,0
28189,643,0
28190,354,0
28191,643,0
28192,1915,0
28193,943,0
28194,1882,0
28194,2208,0
28195,2231,0
28196,2161,0
28197,2335,0
28198,1915,0
28199,264,0
28199,1053,0
28199,1100,0
28200,2335,0
28201,716,0
28201,2321,0
28202,1607,0
28203,1053,0
28204,354,0
28205,310,0
28206,1140,0
28207,1109,0
28208,629,0
28208,1881,0
28209,589,0
28209,643,0
28209,644,0
28209,2320,0
28209,2439,0
28210,2431,0
28211,1053,0
28212,1922,0
28213,379,0
28214,2067,0
28215,1890,0
28216,664,0
28217,1734,0
28218,1667,0
28219,1712,0
28220,591,0
28221,1520,0
28221,2208,0
28221,2307,0
28222,1156,0
28223,2025,0
28224,1076,0
28225,690,0
28226,1053,0
28226,1172,0
28226,1347,0
28227,426,0
28228,426,0
28228,2402,0
28229,1207,0
28230,861,0
28231,264,0
28232,2208,0
28232,2462,0
28233,426,0
28234,331,0
28234,863,0
28234,2442,0
28235,831,0
28235,2435,0
28236,404,0
28236,426,0
28236,1653,0
28237,1053,0
28237,2321,0
28238,1934,0
28238,2319,0
28239,1048,0
28239,1734,0
28240,1053,0
28241,1057,0
28242,716,0
28242,2067,0
28243,852,0
28244,1053,0
28245,2161,0
28246,1092,0
28247,2335,0
28248,354,0
28248,1109,0
28248,1595,0
28249,631,0
28250,674,0
28250,1140,0
28251,1053,0
28252,1734,0
28253,1880,0
28253,2424,0
28254,845,0
28255,347,0
28255,1347,0
28256,1734,0
28257,321,0
28257,347,0
28258,354,0
28258,2159,0
28259,2313,0
28260,1054,0
28261,379,0
28262,331,0
28262,716,0
28262,2321,0
28263,643,0
28263,1914,0
28264,1140,0
28265,323,0
28265,626,0
28266,2067,0
28267,2431,0
28268,1172,0
28268,1880,0
28268,1882,0
28269,408,0
28270,2208,0
28270,2462,0
