,domain,entity_id,serial_id
11659,paper,732435,11659
11660,paper,732436,11660
11661,paper,732438,11661
11662,paper,732439,11662
11663,paper,732445,11663
11664,paper,732446,11664
11665,paper,732448,11665
11666,paper,732449,11666
11667,paper,732451,11667
11668,paper,732457,11668
11669,paper,732459,11669
11670,paper,732460,11670
11671,paper,732461,11671
11672,paper,732462,11672
11673,paper,732466,11673
11674,paper,732467,11674
11675,paper,732469,11675
11676,paper,732470,11676
11677,paper,732473,11677
11678,paper,732474,11678
11679,paper,732477,11679
11680,paper,732478,11680
11681,paper,732480,11681
11682,paper,732482,11682
11683,paper,732486,11683
11684,paper,732489,11684
11685,paper,732490,11685
11686,paper,732495,11686
11687,paper,732497,11687
11688,paper,732500,11688
11689,paper,732503,11689
11690,paper,732504,11690
11691,paper,732506,11691
11692,paper,732509,11692
11693,paper,732511,11693
11694,paper,732513,11694
11695,paper,732515,11695
11696,paper,732518,11696
11697,paper,732521,11697
11698,paper,732522,11698
11699,paper,732523,11699
11700,paper,732530,11700
11701,paper,732531,11701
11702,paper,732532,11702
11703,paper,732534,11703
11704,paper,732535,11704
11705,paper,732544,11705
11706,paper,732546,11706
11707,paper,732547,11707
11708,paper,732548,11708
11709,paper,732553,11709
11710,paper,732554,11710
11711,paper,732555,11711
11712,paper,732557,11712
11713,paper,732560,11713
11714,paper,732563,11714
11715,paper,732567,11715
11716,paper,732568,11716
11717,paper,732570,11717
11718,paper,732571,11718
11719,paper,732572,11719
11720,paper,732573,11720
11721,paper,732575,11721
11722,paper,732577,11722
11723,paper,732578,11723
11724,paper,732579,11724
11725,paper,732581,11725
11726,paper,732590,11726
11727,paper,732597,11727
11728,paper,732600,11728
11729,paper,732601,11729
11730,paper,732602,11730
11731,paper,732605,11731
11732,paper,732627,11732
11733,paper,732628,11733
11734,paper,732631,11734
11735,paper,732632,11735
11736,paper,732637,11736
11737,paper,732640,11737
11738,paper,732641,11738
11739,paper,732643,11739
11740,paper,732644,11740
11741,paper,732648,11741
11742,paper,732653,11742
11743,paper,732655,11743
11744,paper,732661,11744
11745,paper,732663,11745
11746,paper,732665,11746
11747,paper,732666,11747
11748,paper,732670,11748
11749,paper,732671,11749
11750,paper,732933,11750
11751,paper,732940,11751
11752,paper,732942,11752
11753,paper,732945,11753
11754,paper,732946,11754
11755,paper,732952,11755
11756,paper,732959,11756
11757,paper,732966,11757
11758,paper,732969,11758
11759,paper,732991,11759
11760,paper,732995,11760
11761,paper,732999,11761
11762,paper,733000,11762
11763,paper,733001,11763
11764,paper,733005,11764
11765,paper,733009,11765
11766,paper,733024,11766
11767,paper,733138,11767
11768,paper,733218,11768
11769,paper,733236,11769
11770,paper,733242,11770
11771,paper,733254,11771
11772,paper,733265,11772
11773,paper,733266,11773
11774,paper,733269,11774
11775,paper,733270,11775
11776,paper,733279,11776
11777,paper,733281,11777
11778,paper,733282,11778
11779,paper,733285,11779
11780,paper,735033,11780
11781,paper,735034,11781
11782,paper,735036,11782
11783,paper,735037,11783
11784,paper,735041,11784
11785,paper,735042,11785
11786,paper,735044,11786
11787,paper,735047,11787
11788,paper,735048,11788
11789,paper,735049,11789
11790,paper,735052,11790
11791,paper,735053,11791
11792,paper,735054,11792
11793,paper,735056,11793
11794,paper,735058,11794
11795,paper,735064,11795
11796,paper,735065,11796
11797,paper,735066,11797
11798,paper,735067,11798
11799,paper,735068,11799
11800,paper,735069,11800
11801,paper,735071,11801
11802,paper,735072,11802
11803,paper,735073,11803
11804,paper,735076,11804
11805,paper,735077,11805
11806,paper,735079,11806
11807,paper,735080,11807
11808,paper,735081,11808
11809,paper,735082,11809
11810,paper,735086,11810
11811,paper,735089,11811
11812,paper,735091,11812
11813,paper,735092,11813
11814,paper,735093,11814
11815,paper,735096,11815
11816,paper,735098,11816
11817,paper,735099,11817
11818,paper,735102,11818
11819,paper,735103,11819
11820,paper,735107,11820
11821,paper,735109,11821
11822,paper,735110,11822
11823,paper,735111,11823
11824,paper,735113,11824
11825,paper,735114,11825
11826,paper,735115,11826
11827,paper,735117,11827
11828,paper,735120,11828
11829,paper,735121,11829
11830,paper,735122,11830
11831,paper,735123,11831
11832,paper,735124,11832
11833,paper,735127,11833
11834,paper,735129,11834
11835,paper,735130,11835
11836,paper,735133,11836
11837,paper,735138,11837
11838,paper,735139,11838
11839,paper,735142,11839
11840,paper,735147,11840
11841,paper,735149,11841
11842,paper,735150,11842
11843,paper,735152,11843
11844,paper,735153,11844
11845,paper,735154,11845
11846,paper,735155,11846
11847,paper,735157,11847
11848,paper,735158,11848
11849,paper,735159,11849
11850,paper,735163,11850
11851,paper,735165,11851
11852,paper,735167,11852
11853,paper,735168,11853
11854,paper,735169,11854
11855,paper,735172,11855
11856,paper,735173,11856
11857,paper,735174,11857
11858,paper,735175,11858
11859,paper,735176,11859
11860,paper,735177,11860
11861,paper,735182,11861
11862,paper,735184,11862
11863,paper,735187,11863
11864,paper,735188,11864
11865,paper,735189,11865
11866,paper,735190,11866
11867,paper,735191,11867
11868,paper,735193,11868
11869,paper,735195,11869
11870,paper,735198,11870
11871,paper,735199,11871
11872,paper,735200,11872
11873,paper,735201,11873
11874,paper,735203,11874
11875,paper,735204,11875
11876,paper,735207,11876
11877,paper,735212,11877
11878,paper,735215,11878
11879,paper,735216,11879
11880,paper,735218,11880
11881,paper,735221,11881
11882,paper,735223,11882
11883,paper,735268,11883
11884,paper,735306,11884
11885,paper,735318,11885
11886,paper,735993,11886
11887,paper,735996,11887
11888,paper,735997,11888
11889,paper,736000,11889
11890,paper,736515,11890
11891,paper,736630,11891
11892,paper,736669,11892
11893,paper,736675,11893
11894,paper,736710,11894
11895,paper,736784,11895
11896,paper,739078,11896
11897,paper,739081,11897
11898,paper,739105,11898
11899,paper,739799,11899
11900,paper,739800,11900
11901,paper,739802,11901
11902,paper,739803,11902
11903,paper,739804,11903
11904,paper,739807,11904
11905,paper,746079,11905
11906,paper,746083,11906
11907,paper,746086,11907
11908,paper,746088,11908
11909,paper,746089,11909
11910,paper,746091,11910
11911,paper,746093,11911
11912,paper,746099,11912
11913,paper,746101,11913
11914,paper,746102,11914
11915,paper,746103,11915
11916,paper,746104,11916
11917,paper,746105,11917
11918,paper,748728,11918
11919,paper,748734,11919
11920,paper,748743,11920
11921,paper,748747,11921
11922,paper,748749,11922
11923,paper,748752,11923
11924,paper,748756,11924
11925,paper,751058,11925
11926,paper,751063,11926
11927,paper,751086,11927
11928,paper,751089,11928
11929,paper,751091,11929
11930,paper,751104,11930
11931,paper,751146,11931
11932,paper,751155,11932
11933,paper,751160,11933
11934,paper,751274,11934
11935,paper,751275,11935
11936,paper,751278,11936
11937,paper,752706,11937
11938,paper,752709,11938
11939,paper,752715,11939
11940,paper,752721,11940
11941,paper,752723,11941
11942,paper,754990,11942
11943,paper,754991,11943
11944,paper,754992,11944
11945,paper,754994,11945
11946,paper,754995,11946
11947,paper,754997,11947
11948,paper,754998,11948
11949,paper,754999,11949
11950,paper,755001,11950
11951,paper,755004,11951
11952,paper,755005,11952
11953,paper,755006,11953
11954,paper,755009,11954
11955,paper,758140,11955
11956,paper,758179,11956
11957,paper,758184,11957
11958,paper,758188,11958
11959,paper,758195,11959
11960,paper,758199,11960
11961,paper,758206,11961
11962,paper,760443,11962
11963,paper,760637,11963
11964,paper,760638,11964
11965,paper,760639,11965
11966,paper,760640,11966
11967,paper,760641,11967
11968,paper,760642,11968
11969,paper,760652,11969
11970,paper,760662,11970
11971,paper,760667,11971
11972,paper,761294,11972
11973,paper,766192,11973
11974,paper,766953,11974
11975,paper,772896,11975
11976,paper,772898,11976
11977,paper,772899,11977
11978,paper,772902,11978
11979,paper,772906,11979
11980,paper,772909,11980
11981,paper,772911,11981
11982,paper,772912,11982
11983,paper,772913,11983
11984,paper,772918,11984
11985,paper,772919,11985
11986,paper,772921,11986
11987,paper,772923,11987
11988,paper,772924,11988
11989,paper,772925,11989
11990,paper,772926,11990
11991,paper,772927,11991
11992,paper,772931,11992
11993,paper,772933,11993
11994,paper,773540,11994
11995,paper,773541,11995
11996,paper,773542,11996
11997,paper,773543,11997
11998,paper,773544,11998
11999,paper,773546,11999
12000,paper,773547,12000
12001,paper,773548,12001
12002,paper,773549,12002
12003,paper,773550,12003
12004,paper,773551,12004
12005,paper,773553,12005
12006,paper,773555,12006
12007,paper,774498,12007
12008,paper,774500,12008
12009,paper,779447,12009
12010,paper,779791,12010
12011,paper,779792,12011
12012,paper,779793,12012
12013,paper,779795,12013
12014,paper,779796,12014
12015,paper,779798,12015
12016,paper,779800,12016
12017,paper,779801,12017
12018,paper,779804,12018
12019,paper,779809,12019
12020,paper,779812,12020
12021,paper,779813,12021
12022,paper,779814,12022
12023,paper,779816,12023
12024,paper,779819,12024
12025,paper,779825,12025
12026,paper,779826,12026
12027,paper,779828,12027
12028,paper,779829,12028
12029,paper,779830,12029
12030,paper,779834,12030
12031,paper,779837,12031
12032,paper,779846,12032
12033,paper,779854,12033
12034,paper,779856,12034
12035,paper,779857,12035
12036,paper,779861,12036
12037,paper,779863,12037
12038,paper,779864,12038
12039,paper,779868,12039
12040,paper,779870,12040
12041,paper,779871,12041
12042,paper,779876,12042
12043,paper,779878,12043
12044,paper,779881,12044
12045,paper,779885,12045
12046,paper,779894,12046
12047,paper,779898,12047
12048,paper,779913,12048
12049,paper,779914,12049
12050,paper,779916,12050
12051,paper,779918,12051
12052,paper,779919,12052
12053,paper,779920,12053
12054,paper,779921,12054
12055,paper,780650,12055
12056,paper,780659,12056
12057,paper,780672,12057
12058,paper,780714,12058
12059,paper,780967,12059
12060,paper,782698,12060
12061,paper,782701,12061
12062,paper,782704,12062
12063,paper,782707,12063
12064,paper,782711,12064
12065,paper,782712,12065
12066,paper,782718,12066
12067,paper,782719,12067
12068,paper,782721,12068
12069,paper,782723,12069
12070,paper,782725,12070
12071,paper,782726,12071
12072,paper,782727,12072
12073,paper,782733,12073
12074,paper,782737,12074
12075,paper,782738,12075
12076,paper,782739,12076
12077,paper,782743,12077
12078,paper,782746,12078
12079,paper,782748,12079
12080,paper,782754,12080
12081,paper,782757,12081
12082,paper,782758,12082
12083,paper,782760,12083
12084,paper,782762,12084
12085,paper,782763,12085
12086,paper,782768,12086
12087,paper,782769,12087
12088,paper,782771,12088
12089,paper,782772,12089
12090,paper,782774,12090
12091,paper,782779,12091
12092,paper,782787,12092
12093,paper,782790,12093
12094,paper,782792,12094
12095,paper,782794,12095
12096,paper,782795,12096
12097,paper,782796,12097
12098,paper,782797,12098
12099,paper,782799,12099
12100,paper,782800,12100
12101,paper,782806,12101
12102,paper,782808,12102
12103,paper,782811,12103
12104,paper,782814,12104
12105,paper,782815,12105
12106,paper,782817,12106
12107,paper,782826,12107
12108,paper,782828,12108
12109,paper,782829,12109
12110,paper,782830,12110
12111,paper,782835,12111
12112,paper,782836,12112
12113,paper,782840,12113
12114,paper,782841,12114
12115,paper,782843,12115
12116,paper,782844,12116
12117,paper,782848,12117
12118,paper,782849,12118
12119,paper,782854,12119
12120,paper,782860,12120
12121,paper,782863,12121
12122,paper,782864,12122
12123,paper,782866,12123
12124,paper,782868,12124
12125,paper,782875,12125
12126,paper,782876,12126
12127,paper,782879,12127
12128,paper,782884,12128
12129,paper,782885,12129
12130,paper,782886,12130
12131,paper,782889,12131
12132,paper,782891,12132
12133,paper,782894,12133
12134,paper,782895,12134
12135,paper,782897,12135
12136,paper,782898,12136
12137,paper,782899,12137
12138,paper,782900,12138
12139,paper,782903,12139
12140,paper,782908,12140
12141,paper,782909,12141
12142,paper,782910,12142
12143,paper,782916,12143
12144,paper,782920,12144
12145,paper,782923,12145
12146,paper,782929,12146
12147,paper,782932,12147
12148,paper,782933,12148
12149,paper,783760,12149
12150,paper,785689,12150
12151,paper,785834,12151
12152,paper,785886,12152
12153,paper,785887,12153
12154,paper,786111,12154
12155,paper,787020,12155
12156,paper,789335,12156
12157,paper,789336,12157
12158,paper,790375,12158
12159,paper,790637,12159
12160,paper,790744,12160
12161,paper,791016,12161
12162,paper,791846,12162
12163,paper,794622,12163
12164,paper,794623,12164
12165,paper,794637,12165
12166,paper,794640,12166
12167,paper,794641,12167
12168,paper,794644,12168
12169,paper,794645,12169
12170,paper,794650,12170
12171,paper,794669,12171
12172,paper,794673,12172
12173,paper,794684,12173
12174,paper,794687,12174
12175,paper,794689,12175
12176,paper,794705,12176
12177,paper,794709,12177
12178,paper,794719,12178
12179,paper,794726,12179
12180,paper,794729,12180
12181,paper,794733,12181
12182,paper,794734,12182
12183,paper,794735,12183
12184,paper,794738,12184
12185,paper,794741,12185
12186,paper,794744,12186
12187,paper,794753,12187
12188,paper,794758,12188
12189,paper,794766,12189
12190,paper,794773,12190
12191,paper,794781,12191
12192,paper,794782,12192
12193,paper,799168,12193
12194,paper,799433,12194
12195,paper,799436,12195
12196,paper,799437,12196
12197,paper,799704,12197
12198,paper,799706,12198
12199,paper,799818,12199
12200,paper,799847,12200
12201,paper,799872,12201
12202,paper,800052,12202
12203,paper,800843,12203
12204,paper,801641,12204
12205,paper,801642,12205
12206,paper,801644,12206
12207,paper,801645,12207
12208,paper,801646,12208
12209,paper,801647,12209
12210,paper,801648,12210
12211,paper,801649,12211
12212,paper,801650,12212
12213,paper,801652,12213
12214,paper,801653,12214
12215,paper,801655,12215
12216,paper,801659,12216
12217,paper,801660,12217
12218,paper,801661,12218
12219,paper,801662,12219
12220,paper,801664,12220
12221,paper,801667,12221
12222,paper,801668,12222
12223,paper,801669,12223
12224,paper,801670,12224
12225,paper,801671,12225
12226,paper,801674,12226
12227,paper,801679,12227
12228,paper,801683,12228
12229,paper,801687,12229
12230,paper,801688,12230
12231,paper,801689,12231
12232,paper,801690,12232
12233,paper,801691,12233
12234,paper,801693,12234
12235,paper,801694,12235
12236,paper,801695,12236
12237,paper,801696,12237
12238,paper,801697,12238
12239,paper,801698,12239
12240,paper,801699,12240
12241,paper,801700,12241
12242,paper,801701,12242
12243,paper,801703,12243
12244,paper,801705,12244
12245,paper,801706,12245
12246,paper,801708,12246
12247,paper,801709,12247
12248,paper,801710,12248
12249,paper,801711,12249
12250,paper,801712,12250
12251,paper,801713,12251
12252,paper,801716,12252
12253,paper,801718,12253
12254,paper,801719,12254
12255,paper,801720,12255
12256,paper,801721,12256
12257,paper,801722,12257
12258,paper,801723,12258
12259,paper,801725,12259
12260,paper,801729,12260
12261,paper,801730,12261
12262,paper,801734,12262
12263,paper,801735,12263
12264,paper,801736,12264
12265,paper,801737,12265
12266,paper,801738,12266
12267,paper,801739,12267
12268,paper,801740,12268
12269,paper,801741,12269
12270,paper,801742,12270
12271,paper,801743,12271
12272,paper,801745,12272
12273,paper,801749,12273
12274,paper,801752,12274
12275,paper,801754,12275
12276,paper,801755,12276
12277,paper,801759,12277
12278,paper,801760,12278
12279,paper,801761,12279
12280,paper,801762,12280
12281,paper,801763,12281
12282,paper,801764,12282
12283,paper,801766,12283
12284,paper,801768,12284
12285,paper,801769,12285
12286,paper,801770,12286
12287,paper,801771,12287
12288,paper,801773,12288
12289,paper,801774,12289
12290,paper,801775,12290
12291,paper,801778,12291
12292,paper,801780,12292
12293,paper,801782,12293
